pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
1100432,,bse_fo,SO,NBCC,NBCC25NOV130PE,PE,NBCC27NOV25130.00PE,,534309,,,NBCC25NOV130PE,,,5,6500,1764268199,1,2,13000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,6500,0,4040,40,1,1,1,0,0,1,0,-1,1,0,100000000
865047,,bse_fo,IO,SENSEX,SENSEX25O0173700PE,PE,SENSEX01OCT2573700.00PE,,1,,,SENSEX25O0173700PE,,,5,20,1759343399,1,2,7.37e+06,BSE,IO,1759343399,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1759276800,1759276800,,,,,Cash,,0,1,0.00,20,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1000
832552,,bse_fo,SO,ONGC,ONGC25SEP247.5CE,CE,ONGC25SEP25247.50CE,,500312,,,ONGC25SEP247.5CE,,,5,2250,1758824999,1,2,24750,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,2250,0,295,5,1,1,1,0,0,1,0,-1,1,0,154000
849744,,bse_fo,SO,COLPAL,COLPAL25OCT2280PE,PE,COLPAL30OCT252280.00PE,,500830,,,COLPAL25OCT2280PE,,,5,225,1761848999,1,2,228000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,225,0,9505,5,1,1,1,0,0,1,0,-1,1,0,14000
889973,,bse_fo,SO,BHARTIARTL,BHARTIARTL25NOV2100PE,PE,BHARTIARTL27NOV252100.00PE,,532454,,,BHARTIARTL25NOV2100PE,,,5,475,1764268199,1,2,210000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,475,0,23395,9025,1,1,1,0,0,1,0,-1,1,0,28500
849668,,bse_fo,SO,COFORGE,COFORGE25OCT1980PE,PE,COFORGE30OCT251980.00PE,,532541,,,COFORGE25OCT1980PE,,,5,375,1761848999,1,2,198000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,375,0,44650,17310,1,1,1,0,0,1,0,-1,1,0,6000
865554,,bse_fo,SF,LUPIN,LUPIN25NOVFUT,XX,LUPIN27NOV25FUT,,500257,,,LUPIN25NOVFUT,,,5,425,1764268199,1,2,0,BSE,SF,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,425,0,223040,182485,1,1,1,0,0,1,0,-1,1,0,34000
885988,,bse_fo,IO,SENSEX,SENSEX25DEC80600PE,PE,SENSEX24DEC2580600.00PE,,1,,,SENSEX25DEC80600PE,,,5,20,1766600999,1,2,8.06e+06,BSE,IO,1766600999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1766534400,1766534400,,,,,Cash,,0,1,0.00,20,0,189915,45645,1,1,1,0,0,1,0,-1,1,0,1000
866613,,bse_fo,SO,ADANIENSOL,ADANIENSOL25NOV760PE,PE,ADANIENSOL27NOV25760.00PE,,539254,,,ADANIENSOL25NOV760PE,,,5,675,1764268199,1,2,76000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,675,0,4105,5,1,1,1,0,0,1,0,-1,1,0,100000000
866249,,bse_fo,SO,ADANIENT,ADANIENT25NOV2050PE,PE,ADANIENT27NOV252050.00PE,,512599,,,ADANIENT25NOV2050PE,,,5,300,1764268199,1,2,205000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,300,0,3130,5,1,1,1,0,0,1,0,-1,1,0,9000
869425,,bse_fo,SO,INDIANB,INDIANB25NOV640CE,CE,INDIANB27NOV25640.00CE,,532814,,,INDIANB25NOV640CE,,,5,1000,1764268199,1,2,64000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1000,0,11770,3240,1,1,1,0,0,1,0,-1,1,0,100000000
870304,,bse_fo,SO,CHOLAFIN,CHOLAFIN25NOV1600CE,CE,CHOLAFIN27NOV251600.00CE,,511243,,,CHOLAFIN25NOV1600CE,,,5,625,1764268199,1,2,160000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,625,0,19120,2850,1,1,1,0,0,1,0,-1,1,0,25000
868079,,bse_fo,SO,IREDA,IREDA25NOV175CE,CE,IREDA27NOV25175.00CE,,544026,,,IREDA25NOV175CE,,,5,3450,1764268199,1,2,17500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3450,0,1130,5,1,1,1,0,0,1,0,-1,1,0,100000000
851243,,bse_fo,SO,COLPAL,COLPAL25OCT2420CE,CE,COLPAL30OCT252420.00CE,,500830,,,COLPAL25OCT2420CE,,,5,225,1761848999,1,2,242000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,225,0,9365,5,1,1,1,0,0,1,0,-1,1,0,14000
866419,,bse_fo,SO,JSWENERGY,JSWENERGY25NOV590CE,CE,JSWENERGY27NOV25590.00CE,,533148,,,JSWENERGY25NOV590CE,,,5,1000,1764268199,1,2,59000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1000,0,4185,5,1,1,1,0,0,1,0,-1,1,0,100000000
835433,,bse_fo,SO,LAURUSLABS,LAURUSLABS25SEP600PE,PE,LAURUSLABS25SEP25600.00PE,,540222,,,LAURUSLABS25SEP600PE,,,5,1700,1758824999,1,2,60000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1700,0,2005,5,1,1,1,0,0,1,0,-1,1,0,68000
1100986,,bse_fo,SO,SBIN,SBIN25NOV940PE,PE,SBIN27NOV25940.00PE,,500112,,,SBIN25NOV940PE,,,5,750,1764268199,1,2,94000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,750,0,10510,3875,1,1,1,0,0,1,0,-1,1,0,45000
850304,,bse_fo,SO,IRFC,IRFC25OCT135PE,PE,IRFC30OCT25135.00PE,,543257,,,IRFC25OCT135PE,,,5,4250,1761848999,1,2,13500,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,4250,0,2875,5,1,1,1,0,0,1,0,-1,1,0,100000000
876787,,bse_fo,IO,BANKEX,BANKEX25OCT52500PE,PE,BANKEX30OCT2552500.00PE,,12,,,BANKEX25OCT52500PE,,,5,30,1761848999,1,2,5.25e+06,BSE,IO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Cash,,0,1,0.00,30,0,2005,5,1,1,1,0,0,1,0,-1,1,0,900
844756,,bse_fo,SO,SUPREMEIND,SUPREMEIND25SEP3700CE,CE,SUPREMEIND25SEP253700.00CE,,509930,,,SUPREMEIND25SEP3700CE,,,5,175,1758824999,1,2,370000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,175,0,101375,24105,1,1,1,0,0,1,0,-1,1,0,100000000
860603,,bse_fo,SO,CAMS,CAMS25SEP3200PE,PE,CAMS25SEP253200.00PE,,543232,,,CAMS25SEP3200PE,,,5,150,1758824999,1,2,320000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,150,0,2005,5,1,1,1,0,0,1,0,-1,1,0,100000000
849888,,bse_fo,SO,BOSCHLTD,BOSCHLTD25OCT34500PE,PE,BOSCHLTD30OCT2534500.00PE,,500530,,,BOSCHLTD25OCT34500PE,,,5,25,1761848999,1,2,3.45e+06,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,25,0,18760,5,1,1,1,0,0,1,0,-1,1,0,1500
860419,,bse_fo,SO,INDUSTOWER,INDUSTOWER25OCT350CE,CE,INDUSTOWER30OCT25350.00CE,,534816,,,INDUSTOWER25OCT350CE,,,5,1700,1761848999,1,2,35000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1700,0,4115,115,1,1,1,0,0,1,0,-1,1,0,170000
870483,,bse_fo,SO,TRENT,TRENT25NOV6100CE,CE,TRENT27NOV256100.00CE,,500251,,,TRENT25NOV6100CE,,,5,100,1764268199,1,2,610000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,100,0,12140,5,1,1,1,0,0,1,0,-1,1,0,16000
864939,,bse_fo,SO,ALKEM,ALKEM25SEP5600CE,CE,ALKEM25SEP255600.00CE,,539523,,,ALKEM25SEP5600CE,,,5,125,1758824999,1,2,560000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,125,0,14310,5,1,1,1,0,0,1,0,-1,1,0,8000
866344,,bse_fo,SO,KALYANKJIL,KALYANKJIL25NOV570PE,PE,KALYANKJIL27NOV25570.00PE,,543278,,,KALYANKJIL25NOV570PE,,,5,1175,1764268199,1,2,57000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,1175,0,11950,4650,1,1,1,0,0,1,0,-1,1,0,100000000
860504,,bse_fo,SO,INOXWIND,INOXWIND25OCT120PE,PE,INOXWIND30OCT25120.00PE,,539083,,,INOXWIND25OCT120PE,,,5,3272,1761848999,1,2,12000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,3272,0,2025,5,1,1,1,0,0,1,0,-1,1,0,100000000
841857,,bse_fo,SO,KOTAKBANK,KOTAKBANK25SEP2320PE,PE,KOTAKBANK25SEP252320.00PE,,500247,,,KOTAKBANK25SEP2320PE,,,5,400,1758824999,1,2,232000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,400,0,39020,15285,1,1,1,0,0,1,0,-1,1,0,12000
834689,,bse_fo,SO,AUBANK,AUBANK25SEP755CE,CE,AUBANK25SEP25755.00CE,,540611,,,AUBANK25SEP755CE,,,5,1000,1758824999,1,2,75500,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1000,0,780,5,1,1,1,0,0,1,0,-1,1,0,30000
869224,,bse_fo,SO,ICICIBANK,ICICIBANK25NOV1410CE,CE,ICICIBANK27NOV251410.00CE,,532174,,,ICICIBANK25NOV1410CE,,,5,700,1764268199,1,2,141000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,700,0,7520,710,1,1,1,0,0,1,0,-1,1,0,28000
839379,,bse_fo,SO,BAJFINANCE,BAJFINANCE25SEP1500CE,CE,BAJFINANCE25SEP251500.00CE,,500034,,,BAJFINANCE25SEP1500CE,,,5,750,1758824999,1,2,150000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,750,0,295,5,1,1,1,0,0,1,0,-1,1,0,3750
861555,,bse_fo,IO,SENSEX,SENSEX25OCT87300PE,PE,SENSEX30OCT2587300.00PE,,1,,,SENSEX25OCT87300PE,,,5,20,1761848999,1,2,8.73e+06,BSE,IO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Cash,,0,1,0.00,20,0,712050,264390,1,1,1,0,0,1,0,-1,1,0,1000
873856,,bse_fo,IO,SENSEX,SENSEX25NOV80100PE,PE,SENSEX27NOV2580100.00PE,,1,,,SENSEX25NOV80100PE,,,5,20,1764268199,1,2,8.01e+06,BSE,IO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Cash,,0,1,0.00,20,0,146565,16510,1,1,1,0,0,1,0,-1,1,0,1000
837157,,bse_fo,SO,AXISBANK,AXISBANK25SEP1150CE,CE,AXISBANK25SEP251150.00CE,,532215,,,AXISBANK25SEP1150CE,,,5,625,1758824999,1,2,115000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,625,0,7670,5,1,1,1,0,0,1,0,-1,1,0,25000
870805,,bse_fo,SO,ABCAPITAL,ABCAPITAL25NOV295PE,PE,ABCAPITAL27NOV25295.00PE,,540691,,,ABCAPITAL25NOV295PE,,,5,3100,1764268199,1,2,29500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3100,0,2810,570,1,1,1,0,0,1,0,-1,1,0,162000
870804,,bse_fo,SO,IEX,IEX25NOV132.5CE,CE,IEX27NOV25132.50CE,,540750,,,IEX25NOV132.5CE,,,5,3750,1764268199,1,2,13250,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3750,0,3130,640,1,1,1,0,0,1,0,-1,1,0,150000
847561,,bse_fo,SO,KAYNES,KAYNES25SEP6900PE,PE,KAYNES25SEP256900.00PE,,543664,,,KAYNES25SEP6900PE,,,5,100,1758824999,1,2,690000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,100,0,18145,5,1,1,1,0,0,1,0,-1,1,0,100000000
862803,,bse_fo,IO,SENSEX50,SENSEX5025SEP24650PE,PE,SENSEX5025SEP2524650.00PE,,47,,,SENSEX5025SEP24650PE,,,5,75,1758824999,1,2,2.465e+06,BSE,IO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Cash,,0,1,0.00,75,0,2005,5,1,1,1,0,0,1,0,-1,1,0,1800
861192,,bse_fo,IO,SENSEX,SENSEX25OCT81100PE,PE,SENSEX30OCT2581100.00PE,,1,,,SENSEX25OCT81100PE,,,5,20,1761848999,1,2,8.11e+06,BSE,IO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Cash,,0,1,0.00,20,2300,128105,5,1,1,1,0,0,1,0,-1,1,0,1000
875930,,bse_fo,SO,HCLTECH,HCLTECH25NOV1300CE,CE,HCLTECH27NOV251300.00CE,,532281,,,HCLTECH25NOV1300CE,,,5,350,1764268199,1,2,130000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,350,0,22820,8095,1,1,1,0,0,1,0,-1,1,0,21000
858713,,bse_fo,SO,ETERNAL,ETERNAL25OCT330CE,CE,ETERNAL30OCT25330.00CE,,543320,,,ETERNAL25OCT330CE,,,5,2425,1761848999,1,2,33000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,2425,0,4285,105,1,1,1,0,0,1,0,-1,1,0,100000000
839603,,bse_fo,SO,HDFCLIFE,HDFCLIFE25SEP795PE,PE,HDFCLIFE25SEP25795.00PE,,540777,,,HDFCLIFE25SEP795PE,,,5,1100,1758824999,1,2,79500,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1100,0,5855,5,1,1,1,0,0,1,0,-1,1,0,44000
853853,,bse_fo,SO,ITC,ITC25OCT450PE,PE,ITC30OCT25450.00PE,,500875,,,ITC25OCT450PE,,,5,1600,1761848999,1,2,45000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1600,0,6265,2265,1,1,1,0,0,1,0,-1,1,0,64000
874155,,bse_fo,IO,SENSEX,SENSEX25NOV81500PE,PE,SENSEX27NOV2581500.00PE,,1,,,SENSEX25NOV81500PE,,,5,20,1764268199,1,2,8.15e+06,BSE,IO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Cash,,0,1,0.00,20,0,217755,39480,1,1,1,0,0,1,0,-1,1,0,1000
858097,,bse_fo,SO,ASIANPAINT,ASIANPAINT25OCT2240CE,CE,ASIANPAINT30OCT252240.00CE,,500820,,,ASIANPAINT25OCT2240CE,,,5,250,1761848999,1,2,224000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,250,0,33475,11375,1,1,1,0,0,1,0,-1,1,0,8000
856068,,bse_fo,SO,OFSS,OFSS25OCT7900CE,CE,OFSS30OCT257900.00CE,,532466,,,OFSS25OCT7900CE,,,5,75,1761848999,1,2,790000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,75,0,200555,57915,1,1,1,0,0,1,0,-1,1,0,8000
861299,,bse_fo,IO,BANKEX,BANKEX25OCT55500PE,PE,BANKEX30OCT2555500.00PE,,12,,,BANKEX25OCT55500PE,,,5,30,1761848999,1,2,5.55e+06,BSE,IO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Cash,,0,1,0.00,30,0,2005,5,1,1,1,0,0,1,0,-1,1,0,900
860404,,bse_fo,SO,INOXWIND,INOXWIND25SEP135CE,CE,INOXWIND25SEP25135.00CE,,539083,,,INOXWIND25SEP135CE,,,5,3272,1758824999,1,2,13500,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,3272,0,3525,5,1,1,1,0,0,1,0,-1,1,0,100000000
846301,,bse_fo,SO,HFCL,HFCL25SEP72.5CE,CE,HFCL25SEP2572.50CE,,500183,,,HFCL25SEP72.5CE,,,5,6450,1758824999,1,2,7250,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,6450,0,2400,5,1,1,1,0,0,1,0,-1,1,0,100000000
850162,,bse_fo,SO,IIFL,IIFL25OCT550CE,CE,IIFL30OCT25550.00CE,,532636,,,IIFL25OCT550CE,,,5,1650,1761848999,1,2,55000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1650,0,2480,5,1,1,1,0,0,1,0,-1,1,0,100000000
876890,,bse_fo,SO,ASTRAL,ASTRAL25NOV1520CE,CE,ASTRAL27NOV251520.00CE,,532830,,,ASTRAL25NOV1520CE,,,5,425,1764268199,1,2,152000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,425,0,8350,5,1,1,1,0,0,1,0,-1,1,0,14680
835711,,bse_fo,SO,PIIND,PIIND25SEP3650PE,PE,PIIND25SEP253650.00PE,,523642,,,PIIND25SEP3650PE,,,5,175,1758824999,1,2,365000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,175,0,18080,5,1,1,1,0,0,1,0,-1,1,0,7500
851365,,bse_fo,SO,CAMS,CAMS25OCT3900CE,CE,CAMS30OCT253900.00CE,,543232,,,CAMS25OCT3900CE,,,5,150,1761848999,1,2,390000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,150,0,46735,1690,1,1,1,0,0,1,0,-1,1,0,100000000
851493,,bse_fo,SO,TVSMOTOR,TVSMOTOR25OCT3200CE,CE,TVSMOTOR30OCT253200.00CE,,532343,,,TVSMOTOR25OCT3200CE,,,5,350,1761848999,1,2,320000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,350,0,55050,14670,1,1,1,0,0,1,0,-1,1,0,21000
841398,,bse_fo,SO,PNB,PNB25SEP110CE,CE,PNB25SEP25110.00CE,,532461,,,PNB25SEP110CE,,,5,8000,1758824999,1,2,11000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,8000,0,2420,5,1,1,1,0,0,1,0,-1,1,0,480000
846399,,bse_fo,SO,DIXON,DIXON25SEP16500CE,CE,DIXON25SEP2516500.00CE,,540699,,,DIXON25SEP16500CE,,,5,50,1758824999,1,2,1.65e+06,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,50,0,335300,5,1,1,1,0,0,1,0,-1,1,0,6000
835530,,bse_fo,SO,BDL,BDL25SEP1900PE,PE,BDL25SEP251900.00PE,,541143,,,BDL25SEP1900PE,,,5,325,1758824999,1,2,190000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,325,0,48680,12110,1,1,1,0,0,1,0,-1,1,0,100000000
854047,,bse_fo,SO,LAURUSLABS,LAURUSLABS25OCT820CE,CE,LAURUSLABS30OCT25820.00CE,,540222,,,LAURUSLABS25OCT820CE,,,5,1700,1761848999,1,2,82000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,1700,0,16665,3815,1,1,1,0,0,1,0,-1,1,0,68000
869073,,bse_fo,SO,LTF,LTF25NOV200CE,CE,LTF27NOV25200.00CE,,533519,,,LTF25NOV200CE,,,5,4462,1764268199,1,2,20000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,4462,0,6980,2980,1,1,1,0,0,1,0,-1,1,0,267720
878400,,bse_fo,SO,M&M,M&M25OCT4000PE,PE,M&M30OCT254000.00PE,,500520,,,M&M25OCT4000PE,,,5,200,1761848999,1,2,400000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,200,0,59525,18475,1,1,1,0,0,1,0,-1,1,0,21000
833704,,bse_fo,SO,OFSS,OFSS25SEP8900CE,CE,OFSS25SEP258900.00CE,,532466,,,OFSS25SEP8900CE,,,5,75,1758824999,1,2,890000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,75,0,85860,5,1,1,1,0,0,1,0,-1,1,0,8000
861837,,bse_fo,IO,BANKEX,BANKEX25OCT56200PE,PE,BANKEX30OCT2556200.00PE,,12,,,BANKEX25OCT56200PE,,,5,30,1761848999,1,2,5.62e+06,BSE,IO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Cash,,0,1,0.00,30,0,2005,5,1,1,1,0,0,1,0,-1,1,0,900
870650,,bse_fo,SO,IREDA,IREDA25NOV115CE,CE,IREDA27NOV25115.00CE,,544026,,,IREDA25NOV115CE,,,5,3450,1764268199,1,2,11500,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,3450,0,5805,2635,1,1,1,0,0,1,0,-1,1,0,100000000
835868,,bse_fo,SO,CIPLA,CIPLA25SEP1400PE,PE,CIPLA25SEP251400.00PE,,500087,,,CIPLA25SEP1400PE,,,5,375,1758824999,1,2,140000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,375,0,2020,5,1,1,1,0,0,1,0,-1,1,0,26000
840689,,bse_fo,SO,EXIDEIND,EXIDEIND25SEP340CE,CE,EXIDEIND25SEP25340.00CE,,500086,,,EXIDEIND25SEP340CE,,,5,1800,1758824999,1,2,34000,BSE,SO,1758824999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1758758400,1758758400,,,,,Physical,,0,1,0.00,1800,0,9380,3280,1,1,1,0,0,1,0,-1,1,0,108000
850846,,bse_fo,SF,GODREJCP,GODREJCP25OCTFUT,XX,GODREJCP30OCT25FUT,,532424,,,GODREJCP25OCTFUT,,,5,500,1761848999,1,2,0,BSE,SF,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,500,0,131905,107920,1,1,1,0,0,1,0,-1,1,0,30000
871866,,bse_fo,SO,CIPLA,CIPLA25NOV1700CE,CE,CIPLA27NOV251700.00CE,,500087,,,CIPLA25NOV1700CE,,,5,375,1764268199,1,2,170000,BSE,SO,1764268199,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1764201600,1764201600,,,,,Physical,,0,1,0.00,375,0,3145,5,1,1,1,0,0,1,0,-1,1,0,26000
849001,,bse_fo,SO,KEI,KEI25OCT3350PE,PE,KEI30OCT253350.00PE,,517569,,,KEI25OCT3350PE,,,5,175,1761848999,1,2,335000,BSE,SO,1761848999,,,,,,,,,,,,,,,,,,,,,,FO,,,,,,,1761782400,1761782400,,,,,Physical,,0,1,0.00,175,0,3650,5,1,1,1,0,0,1,0,-1,1,0,100000000
